18.00 -114.00 -62.00 | 41.00 -58.00 -69.00
-10.00 -104.00 45.00 | 12.00 -55.00 49.00
-4.00 -104.00 45.00 | 18.00 -54.00 48.00
-2.00 -105.00 43.00 | 23.00 -55.00 45.00
4.00 -106.00 40.00 | 24.00 -55.00 43.00
9.00 -107.00 37.00 | 31.00 -56.00 40.00
11.00 -106.00 38.00 | 35.00 -56.00 38.00
14.00 -107.00 36.00 | 36.00 -54.00 37.00
18.00 -107.00 33.00 | 39.00 -55.00 36.00
20.00 -108.00 33.00 | 43.00 -55.00 32.00
23.00 -107.00 31.00 | 43.00 -56.00 30.00
27.00 -108.00 26.00 | 48.00 -56.00 25.00
27.00 -108.00 25.00 | 48.00 -56.00 24.00
27.00 -108.00 25.00 | 48.00 -56.00 27.00
27.00 -109.00 25.00 | 50.00 -55.00 26.00
29.00 -108.00 24.00 | 50.00 -55.00 25.00
31.00 -108.00 23.00 | 52.00 -55.00 21.00
32.00 -110.00 18.00 | 53.00 -56.00 19.00
34.00 -110.00 15.00 | 56.00 -57.00 12.00
35.00 -111.00 7.00 | 57.00 -58.00 5.00
36.00 -113.00 2.00 | 57.00 -59.00 2.00
37.00 -113.00 -1.00 | 59.00 -59.00 -3.00
37.00 -114.00 -7.00 | 57.00 -59.00 -9.00
37.00 -114.00 -12.00 | 57.00 -60.00 -14.00
36.00 -115.00 -15.00 | 57.00 -60.00 -18.00
38.00 -115.00 -19.00 | 57.00 -60.00 -23.00
37.00 -115.00 -25.00 | 55.00 -61.00 -27.00
35.00 -116.00 -28.00 | 54.00 -62.00 -30.00
34.00 -115.00 -31.00 | 53.00 -62.00 -36.00
32.00 -116.00 -37.00 | 50.00 -62.00 -41.00
29.00 -116.00 -42.00 | 48.00 -62.00 -43.00
28.00 -116.00 -43.00 | 45.00 -63.00 -48.00
25.00 -115.00 -48.00 | 42.00 -63.00 -52.00
25.00 -115.00 -51.00 | 42.00 -63.00 -53.00
23.00 -115.00 -52.00 | 39.00 -62.00 -56.00
21.00 -115.00 -54.00 | 37.00 -63.00 -57.00
21.00 -115.00 -55.00 | 37.00 -62.00 -58.00


18.00 -116.00 -54.00 | 32.00 -64.00 -57.00
21.00 -116.00 -51.00 | 35.00 -64.00 -54.00
21.00 -116.00 -54.00 | 35.00 -64.00 -56.00
21.00 -115.00 -55.00 | 33.00 -63.00 -58.00
20.00 -115.00 -55.00 | 34.00 -63.00 -57.00
15.00 -116.00 -57.00 | 28.00 -64.00 -59.00
9.00 -114.00 -64.00 | 24.00 -65.00 -62.00
5.00 -114.00 -65.00 | 17.00 -64.00 -68.00
5.00 -112.00 -69.00 | 18.00 -62.00 -71.00
7.00 -113.00 -69.00 | 19.00 -62.00 -72.00
6.00 -112.00 -69.00 | 17.00 -62.00 -71.00
2.00 -112.00 -71.00 | 14.00 -62.00 -72.00
2.00 -112.00 -70.00 | 11.00 -62.00 -74.00
-4.00 -112.00 -74.00 | 8.00 -62.00 -75.00
-5.00 -111.00 -75.00 | 7.00 -61.00 -75.00
-6.00 -109.00 -77.00 | 4.00 -61.00 -77.00
-7.00 -110.00 -77.00 | 3.00 -61.00 -78.00
-8.00 -110.00 -77.00 | 2.00 -60.00 -78.00
-9.00 -108.00 -79.00 | 2.00 -59.00 -79.00
-11.00 -109.00 -79.00 | -1.00 -60.00 -79.00
-12.00 -110.00 -78.00 | -2.00 -60.00 -79.00
-16.00 -110.00 -79.00 | -6.00 -60.00 -79.00
-20.00 -108.00 -80.00 | -10.00 -60.00 -79.00
-19.00 -107.00 -81.00 | -10.00 -59.00 -79.00
-21.00 -105.00 -82.00 | -11.00 -58.00 -82.00
-26.00 -105.00 -84.00 | -18.00 -58.00 -82.00
-33.00 -105.00 -82.00 | -24.00 -56.00 -81.00
-34.00 -103.00 -82.00 | -25.00 -56.00 -81.00
-35.00 -104.00 -82.00 | -27.00 -56.00 -81.00
-40.00 -103.00 -80.00 | -29.00 -56.00 -79.00
-40.00 -103.00 -80.00 | -31.00 -56.00 -78.00
-43.00 -102.00 -80.00 | -35.00 -56.00 -78.00
-45.00 -103.00 -80.00 | -36.00 -55.00 -77.00
-47.00 -102.00 -79.00 | -38.00 -56.00 -75.00
-50.00 -101.00 -77.00 | -41.00 -55.00 -73.00
-53.00 -102.00 -75.00 | -43.00 -55.00 -72.00
-57.00 -101.00 -72.00 | -46.00 -55.00 -69.00
-58.00 -101.00 -71.00 | -49.00 -54.00 -67.00
-63.00 -100.00 -68.00 | -53.00 -54.00 -64.00
-65.00 -99.00 -67.00 | -56.00 -53.00 -60.00
-68.00 -100.00 -63.00 | -58.00 -55.00 -58.00
-69.00 -99.00 -61.00 | -58.00 -54.00 -56.00
-72.00 -98.00 -58.00 | -63.00 -53.00 -52.00
-75.00 -98.00 -56.00 | -63.00 -53.00 -50.00
-78.00 -97.00 -51.00 | -66.00 -53.00 -45.00
-79.00 -98.00 -49.00 | -67.00 -53.00 -41.00
-80.00 -97.00 -44.00 | -68.00 -53.00 -38.00
-82.00 -98.00 -40.00 | -69.00 -53.00 -33.00
-82.00 -97.00 -35.00 | -69.00 -54.00 -29.00
-82.00 -97.00 -33.00 | -70.00 -54.00 -24.00
-83.00 -99.00 -31.00 | -70.00 -54.00 -22.00
-83.00 -97.00 -27.00 | -69.00 -54.00 -19.00
-83.00 -98.00 -27.00 | -70.00 -55.00 -17.00
-82.00 -98.00 -22.00 | -68.00 -54.00 -14.00
-81.00 -99.00 -20.00 | -67.00 -55.00 -10.00
-80.00 -99.00 -15.00 | -66.00 -55.00 -5.00
-79.00 -100.00 -12.00 | -65.00 -55.00 -3.00
-78.00 -101.00 -11.00 | -64.00 -57.00 0.00
-77.00 -101.00 -5.00 | -62.00 -56.00 4.00
-75.00 -101.00 -2.00 | -59.00 -57.00 9.00
-73.00 -102.00 2.00 | -57.00 -58.00 10.00
-72.00 -102.00 5.00 | -54.00 -58.00 14.00
-69.00 -102.00 10.00 | -53.00 -58.00 16.00
-67.00 -103.00 12.00 | -49.00 -58.00 21.00
-67.00 -102.00 14.00 | -49.00 -57.00 21.00
-65.00 -103.00 15.00 | -48.00 -58.00 22.00
-62.00 -103.00 19.00 | -44.00 -57.00 26.00
-60.00 -103.00 21.00 | -41.00 -56.00 32.00
-54.00 -103.00 28.00 | -37.00 -56.00 36.00
-51.00 -103.00 29.00 | -29.00 -56.00 39.00
-50.00 -103.00 35.00 | -29.00 -54.00 44.00
-48.00 -100.00 39.00 | -25.00 -54.00 48.00
-37.00 -102.00 41.00 | -19.00 -53.00 49.00
-34.00 -101.00 42.00 | -14.00 -54.00 49.00
-32.00 -102.00 43.00 | -10.00 -54.00 49.00
-30.00 -101.00 45.00 | -8.00 -53.00 51.00
-29.00 -100.00 45.00 | -8.00 -54.00 53.00
-25.00 -102.00 46.00 | -2.00 -53.00 53.00
-18.00 -101.00 48.00 | 2.00 -53.00 54.00
-15.00 -102.00 48.00 | 8.00 -53.00 53.00
-8.00 -104.00 45.00 | 14.00 -55.00 49.00
-7.00 -104.00 43.00 | 16.00 -55.00 47.00
-3.00 -105.00 41.00 | 19.00 -55.00 46.00
0.00 -105.00 41.00 | 23.00 -55.00 45.00
3.00 -106.00 40.00 | 25.00 -56.00 44.00
5.00 -106.00 40.00 | 26.00 -54.00 43.00
8.00 -105.00 40.00 | 30.00 -54.00 42.00
12.00 -106.00 38.00 | 33.00 -54.00 40.00
13.00 -106.00 37.00 | 34.00 -55.00 39.00
15.00 -107.00 34.00 | 36.00 -57.00 35.00
15.00 -109.00 32.00 | 37.00 -56.00 33.00
17.00 -108.00 31.00 | 39.00 -57.00 33.00
18.00 -109.00 29.00 | 40.00 -58.00 30.00
20.00 -109.00 28.00 | 41.00 -57.00 28.00
23.00 -110.00 26.00 | 43.00 -58.00 26.00
25.00 -110.00 23.00 | 45.00 -58.00 22.00
28.00 -111.00 19.00 | 48.00 -60.00 18.00
31.00 -111.00 15.00 | 51.00 -59.00 13.00
31.00 -111.00 13.00 | 51.00 -59.00 12.00
34.00 -112.00 11.00 | 53.00 -58.00 10.00
35.00 -112.00 8.00 | 54.00 -59.00 7.00
34.00 -112.00 6.00 | 54.00 -60.00 3.00
34.00 -114.00 1.00 | 54.00 -61.00 -2.00
34.00 -114.00 -2.00 | 54.00 -61.00 -7.00
35.00 -114.00 -7.00 | 55.00 -61.00 -9.00
37.00 -114.00 -10.00 | 55.00 -61.00 -13.00
37.00 -115.00 -13.00 | 54.00 -62.00 -18.00
36.00 -115.00 -18.00 | 53.00 -63.00 -21.00
35.00 -116.00 -24.00 | 51.00 -63.00 -27.00
34.00 -115.00 -28.00 | 50.00 -63.00 -32.00
33.00 -116.00 -33.00 | 48.00 -63.00 -38.00
33.00 -115.00 -36.00 | 47.00 -62.00 -40.00
30.00 -115.00 -41.00 | 45.00 -62.00 -45.00
30.00 -116.00 -43.00 | 43.00 -63.00 -47.00
26.00 -116.00 -45.00 | 40.00 -63.00 -49.00
25.00 -116.00 -49.00 | 40.00 -64.00 -52.00
24.00 -115.00 -49.00 | 37.00 -63.00 -52.00
23.00 -115.00 -52.00 | 35.00 -64.00 -55.00
22.00 -115.00 -53.00 | 35.00 -64.00 -57.00
21.00 -114.00 -55.00 | 33.00 -63.00 -58.00


19.00 -113.00 -59.00 | 31.00 -62.00 -62.00
24.00 -114.00 -58.00 | 36.00 -62.00 -61.00
24.00 -113.00 -57.00 | 40.00 -61.00 -61.00
24.00 -113.00 -59.00 | 38.00 -61.00 -61.00
20.00 -113.00 -61.00 | 34.00 -61.00 -64.00
23.00 -112.00 -62.00 | 36.00 -60.00 -68.00
25.00 -110.00 -67.00 | 38.00 -58.00 -71.00
21.00 -111.00 -66.00 | 34.00 -59.00 -70.00
15.00 -112.00 -67.00 | 28.00 -61.00 -69.00
7.00 -113.00 -67.00 | 18.00 -63.00 -69.00
5.00 -112.00 -72.00 | 17.00 -62.00 -73.00
3.00 -111.00 -73.00 | 16.00 -61.00 -75.00
-4.00 -110.00 -76.00 | 8.00 -61.00 -77.00
-5.00 -110.00 -77.00 | 6.00 -60.00 -77.00
-9.00 -111.00 -77.00 | 1.00 -60.00 -78.00
-8.00 -109.00 -77.00 | 1.00 -61.00 -78.00
-9.00 -109.00 -78.00 | 2.00 -60.00 -79.00
-10.00 -109.00 -80.00 | 1.00 -60.00 -81.00
-10.00 -108.00 -81.00 | 0.00 -59.00 -82.00
-11.00 -108.00 -82.00 | -1.00 -58.00 -82.00
-18.00 -106.00 -83.00 | -7.00 -58.00 -84.00
-20.00 -106.00 -84.00 | -12.00 -57.00 -84.00
-25.00 -105.00 -83.00 | -15.00 -57.00 -83.00
-31.00 -104.00 -84.00 | -22.00 -57.00 -82.00
-35.00 -103.00 -82.00 | -25.00 -56.00 -81.00
-38.00 -104.00 -81.00 | -30.00 -56.00 -79.00
-42.00 -103.00 -81.00 | -33.00 -56.00 -79.00
-48.00 -102.00 -79.00 | -37.00 -54.00 -77.00
-49.00 -101.00 -78.00 | -42.00 -55.00 -75.00
-52.00 -101.00 -76.00 | -43.00 -54.00 -74.00
-56.00 -101.00 -72.00 | -45.00 -55.00 -70.00
-59.00 -101.00 -71.00 | -50.00 -55.00 -65.00
-61.00 -101.00 -68.00 | -51.00 -55.00 -64.00
-64.00 -100.00 -67.00 | -53.00 -56.00 -62.00
-65.00 -99.00 -66.00 | -56.00 -54.00 -60.00
-66.00 -99.00 -64.00 | -57.00 -55.00 -59.00
-69.00 -99.00 -62.00 | -59.00 -54.00 -57.00
-69.00 -98.00 -61.00 | -59.00 -55.00 -56.00
-70.00 -99.00 -60.00 | -60.00 -55.00 -53.00
-73.00 -99.00 -57.00 | -62.00 -54.00 -51.00
-74.00 -98.00 -55.00 | -63.00 -54.00 -47.00
-77.00 -97.00 -51.00 | -66.00 -53.00 -44.00
-80.00 -98.00 -49.00 | -67.00 -53.00 -42.00
-81.00 -97.00 -46.00 | -69.00 -53.00 -38.00
-82.00 -96.00 -41.00 | -71.00 -53.00 -32.00
-83.00 -96.00 -37.00 | -71.00 -53.00 -30.00
-84.00 -97.00 -34.00 | -72.00 -53.00 -25.00
-85.00 -95.00 -30.00 | -71.00 -52.00 -20.00
-83.00 -97.00 -26.00 | -71.00 -53.00 -17.00
-83.00 -98.00 -23.00 | -70.00 -55.00 -16.00
-84.00 -97.00 -21.00 | -69.00 -53.00 -11.00
-84.00 -98.00 -16.00 | -69.00 -54.00 -7.00
-82.00 -98.00 -14.00 | -68.00 -54.00 -5.00
-82.00 -98.00 -12.00 | -68.00 -54.00 -3.00
-81.00 -99.00 -9.00 | -66.00 -54.00 1.00
-80.00 -99.00 -9.00 | -64.00 -56.00 2.00
-79.00 -99.00 -7.00 | -64.00 -55.00 4.00
-79.00 -100.00 -4.00 | -62.00 -56.00 7.00
-77.00 -100.00 -2.00 | -61.00 -55.00 8.00
-77.00 -99.00 2.00 | -60.00 -55.00 12.00
-74.00 -101.00 5.00 | -57.00 -56.00 15.00
-72.00 -101.00 10.00 | -56.00 -56.00 17.00
-70.00 -101.00 13.00 | -52.00 -56.00 23.00
-68.00 -101.00 15.00 | -50.00 -56.00 25.00
-68.00 -99.00 19.00 | -51.00 -55.00 27.00
-65.00 -101.00 21.00 | -45.00 -55.00 31.00
-63.00 -100.00 24.00 | -42.00 -55.00 33.00
-62.00 -101.00 25.00 | -42.00 -55.00 35.00
-59.00 -100.00 28.00 | -40.00 -55.00 38.00
-56.00 -99.00 32.00 | -36.00 -53.00 42.00
-55.00 -100.00 34.00 | -35.00 -53.00 44.00
-52.00 -98.00 39.00 | -30.00 -51.00 48.00
-47.00 -99.00 42.00 | -26.00 -51.00 50.00
-44.00 -98.00 44.00 | -22.00 -51.00 53.00
-43.00 -98.00 44.00 | -21.00 -51.00 54.00
-39.00 -100.00 45.00 | -17.00 -52.00 53.00
-35.00 -99.00 46.00 | -13.00 -52.00 54.00
-33.00 -98.00 48.00 | -12.00 -51.00 56.00
-28.00 -100.00 49.00 | -6.00 -51.00 56.00
-23.00 -99.00 51.00 | 0.00 -49.00 57.00
-20.00 -100.00 50.00 | 4.00 -50.00 56.00
-15.00 -99.00 50.00 | 7.00 -51.00 56.00
-13.00 -100.00 49.00 | 13.00 -51.00 54.00
-6.00 -102.00 48.00 | 19.00 -52.00 51.00
-2.00 -103.00 46.00 | 20.00 -52.00 50.00
3.00 -104.00 42.00 | 26.00 -54.00 46.00
5.00 -105.00 41.00 | 29.00 -55.00 42.00
8.00 -106.00 39.00 | 31.00 -54.00 41.00
11.00 -106.00 38.00 | 32.00 -55.00 40.00
12.00 -107.00 36.00 | 36.00 -55.00 37.00
16.00 -107.00 34.00 | 37.00 -56.00 37.00
18.00 -109.00 32.00 | 39.00 -56.00 34.00
19.00 -109.00 30.00 | 40.00 -56.00 32.00
21.00 -109.00 26.00 | 43.00 -57.00 28.00
26.00 -110.00 23.00 | 45.00 -57.00 24.00
28.00 -110.00 21.00 | 46.00 -58.00 21.00
31.00 -110.00 18.00 | 51.00 -58.00 18.00
33.00 -110.00 13.00 | 53.00 -58.00 12.00
35.00 -112.00 8.00 | 55.00 -58.00 8.00
36.00 -111.00 7.00 | 56.00 -58.00 5.00
38.00 -112.00 1.00 | 57.00 -59.00 -1.00
38.00 -113.00 -3.00 | 58.00 -60.00 -8.00
40.00 -113.00 -11.00 | 58.00 -60.00 -12.00
40.00 -113.00 -17.00 | 57.00 -59.00 -20.00
40.00 -113.00 -19.00 | 57.00 -60.00 -23.00
40.00 -114.00 -21.00 | 57.00 -60.00 -25.00
39.00 -114.00 -23.00 | 57.00 -61.00 -26.00
40.00 -114.00 -25.00 | 57.00 -60.00 -30.00
39.00 -113.00 -28.00 | 56.00 -60.00 -33.00
39.00 -113.00 -33.00 | 55.00 -60.00 -36.00
37.00 -113.00 -38.00 | 53.00 -60.00 -42.00
37.00 -113.00 -41.00 | 50.00 -60.00 -46.00
35.00 -113.00 -44.00 | 50.00 -60.00 -48.00
33.00 -113.00 -49.00 | 48.00 -60.00 -51.00
32.00 -113.00 -49.00 | 44.00 -61.00 -53.00
30.00 -113.00 -50.00 | 44.00 -60.00 -53.00
31.00 -113.00 -51.00 | 44.00 -61.00 -55.00
29.00 -114.00 -53.00 | 41.00 -62.00 -57.00
27.00 -113.00 -54.00 | 41.00 -61.00 -58.00
26.00 -112.00 -55.00 | 40.00 -61.00 -59.00


16.00 -115.00 -58.00 | 28.00 -64.00 -61.00
16.00 -115.00 -57.00 | 29.00 -64.00 -59.00
17.00 -115.00 -56.00 | 31.00 -64.00 -58.00
19.00 -115.00 -58.00 | 32.00 -64.00 -59.00
20.00 -114.00 -57.00 | 34.00 -63.00 -60.00
20.00 -115.00 -55.00 | 34.00 -63.00 -58.00
21.00 -115.00 -56.00 | 35.00 -63.00 -60.00
19.00 -114.00 -58.00 | 32.00 -63.00 -62.00
15.00 -114.00 -61.00 | 28.00 -63.00 -61.00
15.00 -114.00 -62.00 | 26.00 -63.00 -64.00
12.00 -115.00 -62.00 | 25.00 -63.00 -64.00
10.00 -114.00 -64.00 | 23.00 -64.00 -66.00
3.00 -114.00 -67.00 | 14.00 -64.00 -69.00
0.00 -113.00 -68.00 | 12.00 -63.00 -70.00
-1.00 -113.00 -68.00 | 10.00 -63.00 -70.00
-4.00 -113.00 -69.00 | 7.00 -63.00 -71.00
-8.00 -113.00 -71.00 | 5.00 -63.00 -71.00
-8.00 -112.00 -71.00 | 3.00 -63.00 -72.00
-10.00 -112.00 -72.00 | 1.00 -63.00 -73.00
-13.00 -111.00 -73.00 | -1.00 -62.00 -72.00
-15.00 -112.00 -72.00 | -4.00 -62.00 -73.00
-16.00 -111.00 -73.00 | -4.00 -62.00 -74.00
-15.00 -110.00 -76.00 | -4.00 -61.00 -75.00
-15.00 -109.00 -77.00 | -6.00 -60.00 -78.00
-22.00 -108.00 -78.00 | -13.00 -59.00 -79.00
-27.00 -107.00 -77.00 | -18.00 -58.00 -77.00
-28.00 -108.00 -79.00 | -16.00 -58.00 -78.00
-27.00 -107.00 -79.00 | -19.00 -59.00 -78.00
-33.00 -105.00 -80.00 | -25.00 -57.00 -79.00
-34.00 -105.00 -80.00 | -26.00 -57.00 -79.00
-37.00 -103.00 -81.00 | -29.00 -55.00 -80.00
-40.00 -102.00 -80.00 | -30.00 -57.00 -80.00
-41.00 -103.00 -80.00 | -32.00 -57.00 -78.00
-43.00 -103.00 -78.00 | -35.00 -56.00 -76.00
-48.00 -102.00 -75.00 | -36.00 -56.00 -74.00
-48.00 -103.00 -74.00 | -39.00 -56.00 -72.00
-53.00 -103.00 -73.00 | -44.00 -55.00 -69.00
-55.00 -102.00 -71.00 | -46.00 -57.00 -67.00
-60.00 -102.00 -66.00 | -49.00 -56.00 -65.00
-63.00 -101.00 -65.00 | -55.00 -55.00 -62.00
-65.00 -100.00 -63.00 | -55.00 -55.00 -58.00
-67.00 -101.00 -60.00 | -56.00 -55.00 -58.00
-69.00 -101.00 -58.00 | -58.00 -55.00 -53.00
-72.00 -99.00 -53.00 | -63.00 -56.00 -46.00
-74.00 -100.00 -52.00 | -63.00 -55.00 -45.00
-77.00 -99.00 -47.00 | -65.00 -54.00 -40.00
-78.00 -99.00 -43.00 | -67.00 -54.00 -37.00
-79.00 -98.00 -38.00 | -68.00 -55.00 -32.00
-80.00 -100.00 -36.00 | -67.00 -54.00 -29.00
-80.00 -100.00 -31.00 | -66.00 -55.00 -23.00
-79.00 -101.00 -26.00 | -66.00 -56.00 -18.00
-79.00 -100.00 -23.00 | -65.00 -55.00 -16.00
-79.00 -101.00 -19.00 | -66.00 -57.00 -10.00
-78.00 -101.00 -13.00 | -64.00 -56.00 -5.00
-77.00 -101.00 -11.00 | -63.00 -57.00 -3.00
-76.00 -101.00 -8.00 | -60.00 -56.00 1.00
-76.00 -101.00 -3.00 | -59.00 -56.00 6.00
-75.00 -101.00 0.00 | -59.00 -56.00 8.00
-72.00 -101.00 4.00 | -57.00 -57.00 12.00
-70.00 -103.00 9.00 | -51.00 -57.00 17.00
-69.00 -102.00 10.00 | -50.00 -57.00 20.00
-67.00 -102.00 12.00 | -50.00 -57.00 20.00
-66.00 -103.00 14.00 | -48.00 -57.00 22.00
-64.00 -103.00 13.00 | -45.00 -57.00 24.00
-62.00 -103.00 18.00 | -45.00 -57.00 26.00
-61.00 -104.00 21.00 | -42.00 -58.00 27.00
-59.00 -103.00 24.00 | -38.00 -57.00 32.00
-53.00 -105.00 25.00 | -35.00 -57.00 32.00
-50.00 -104.00 30.00 | -30.00 -57.00 36.00
-48.00 -104.00 31.00 | -27.00 -56.00 41.00
-43.00 -104.00 34.00 | -22.00 -56.00 43.00
-39.00 -104.00 36.00 | -19.00 -55.00 44.00
-37.00 -104.00 38.00 | -17.00 -56.00 45.00
-34.00 -104.00 38.00 | -13.00 -57.00 45.00
-31.00 -105.00 39.00 | -10.00 -57.00 45.00
-29.00 -104.00 40.00 | -6.00 -57.00 46.00
-25.00 -105.00 39.00 | -4.00 -57.00 45.00
-21.00 -106.00 41.00 | 0.00 -58.00 46.00
-18.00 -106.00 41.00 | 5.00 -57.00 45.00
-13.00 -107.00 38.00 | 7.00 -58.00 43.00
-6.00 -108.00 37.00 | 15.00 -59.00 41.00
-5.00 -108.00 38.00 | 19.00 -58.00 40.00
-1.00 -108.00 38.00 | 23.00 -57.00 41.00
3.00 -108.00 36.00 | 25.00 -58.00 37.00
6.00 -109.00 33.00 | 27.00 -58.00 36.00
8.00 -109.00 32.00 | 30.00 -59.00 35.00
11.00 -111.00 31.00 | 31.00 -59.00 33.00
13.00 -110.00 28.00 | 34.00 -59.00 30.00
14.00 -110.00 28.00 | 36.00 -60.00 29.00
18.00 -111.00 25.00 | 37.00 -60.00 26.00
20.00 -113.00 21.00 | 40.00 -60.00 22.00
22.00 -113.00 18.00 | 43.00 -61.00 16.00
24.00 -113.00 15.00 | 44.00 -61.00 14.00
27.00 -112.00 12.00 | 46.00 -62.00 12.00
27.00 -113.00 10.00 | 47.00 -61.00 10.00
28.00 -113.00 9.00 | 48.00 -61.00 8.00
30.00 -113.00 7.00 | 49.00 -60.00 7.00
31.00 -113.00 4.00 | 50.00 -63.00 2.00
31.00 -115.00 2.00 | 50.00 -61.00 -1.00
33.00 -114.00 -1.00 | 52.00 -61.00 -2.00
34.00 -114.00 -2.00 | 52.00 -61.00 -4.00
35.00 -115.00 -5.00 | 53.00 -62.00 -8.00
34.00 -115.00 -9.00 | 53.00 -63.00 -10.00
34.00 -114.00 -11.00 | 52.00 -62.00 -14.00
35.00 -115.00 -14.00 | 53.00 -62.00 -16.00
35.00 -116.00 -17.00 | 52.00 -61.00 -19.00
35.00 -115.00 -19.00 | 52.00 -63.00 -23.00
34.00 -115.00 -23.00 | 51.00 -61.00 -28.00
34.00 -116.00 -26.00 | 50.00 -63.00 -31.00
33.00 -116.00 -30.00 | 48.00 -64.00 -32.00
32.00 -117.00 -31.00 | 47.00 -64.00 -34.00
29.00 -117.00 -35.00 | 45.00 -64.00 -38.00
28.00 -117.00 -38.00 | 44.00 -64.00 -41.00
27.00 -116.00 -40.00 | 43.00 -64.00 -43.00
26.00 -116.00 -43.00 | 41.00 -63.00 -47.00
26.00 -117.00 -44.00 | 42.00 -64.00 -48.00
27.00 -115.00 -46.00 | 40.00 -64.00 -51.00
23.00 -116.00 -51.00 | 36.00 -64.00 -53.00
21.00 -115.00 -50.00 | 35.00 -64.00 -55.00
20.00 -115.00 -54.00 | 32.00 -64.00 -57.00


-120.00 -527.00 133.00 | -12.00 -324.00 144.00
-26.00 -110.00 29.00 | -3.00 -69.00 31.00
-26.00 -112.00 26.00 | -2.00 -70.00 32.00
-26.00 -111.00 28.00 | -2.00 -70.00 31.00
-27.00 -111.00 28.00 | -2.00 -69.00 31.00
-27.00 -112.00 27.00 | -2.00 -70.00 30.00
-28.00 -111.00 26.00 | -2.00 -71.00 30.00
-27.00 -110.00 27.00 | 0.00 -72.00 29.00
-28.00 -110.00 27.00 | -1.00 -72.00 29.00
-29.00 -110.00 24.00 | 0.00 -73.00 29.00
-29.00 -109.00 24.00 | 0.00 -73.00 28.00
-27.00 -109.00 24.00 | -1.00 -73.00 29.00
-27.00 -109.00 24.00 | 0.00 -73.00 29.00
-28.00 -108.00 24.00 | -1.00 -73.00 29.00
-30.00 -108.00 21.00 | -1.00 -73.00 29.00
-31.00 -109.00 20.00 | 0.00 -74.00 30.00
-31.00 -108.00 21.00 | 0.00 -74.00 29.00
-31.00 -108.00 21.00 | 0.00 -74.00 29.00
-32.00 -108.00 21.00 | 0.00 -74.00 29.00
-31.00 -109.00 21.00 | 0.00 -75.00 29.00
-32.00 -108.00 21.00 | 0.00 -75.00 29.00
-32.00 -109.00 22.00 | 0.00 -74.00 28.00
-31.00 -109.00 21.00 | -2.00 -73.00 29.00
-32.00 -108.00 21.00 | 0.00 -74.00 28.00
-32.00 -109.00 21.00 | 0.00 -74.00 29.00
-32.00 -108.00 21.00 | -2.00 -73.00 28.00
-32.00 -109.00 21.00 | 0.00 -75.00 29.00
-32.00 -108.00 21.00 | -1.00 -74.00 29.00
-32.00 -107.00 21.00 | 0.00 -74.00 29.00
-33.00 -107.00 23.00 | -1.00 -75.00 29.00
-33.00 -108.00 22.00 | 0.00 -75.00 29.00
-33.00 -107.00 23.00 | 0.00 -74.00 29.00
-33.00 -107.00 22.00 | -1.00 -75.00 29.00
-33.00 -108.00 22.00 | -1.00 -75.00 29.00
-34.00 -108.00 21.00 | -1.00 -74.00 30.00
-34.00 -107.00 21.00 | -1.00 -74.00 29.00
-34.00 -108.00 21.00 | -1.00 -74.00 30.00
-34.00 -108.00 21.00 | -1.00 -74.00 30.00
-33.00 -107.00 21.00 | 1.00 -75.00 28.00
-32.00 -107.00 21.00 | 0.00 -75.00 29.00
-32.00 -108.00 21.00 | 1.00 -74.00 30.00
-32.00 -108.00 21.00 | 2.00 -74.00 29.00
-32.00 -108.00 22.00 | 2.00 -74.00 29.00
-32.00 -107.00 21.00 | 0.00 -74.00 29.00
-33.00 -107.00 21.00 | 0.00 -73.00 30.00
-33.00 -107.00 21.00 | 2.00 -73.00 30.00
-33.00 -108.00 21.00 | 2.00 -73.00 30.00
-32.00 -108.00 21.00 | 1.00 -73.00 30.00
-32.00 -108.00 21.00 | 1.00 -73.00 30.00
-32.00 -107.00 21.00 | 0.00 -74.00 30.00
-33.00 -108.00 21.00 | 0.00 -74.00 31.00
-32.00 -109.00 21.00 | 1.00 -74.00 30.00
-31.00 -108.00 20.00 | 1.00 -73.00 30.00
-31.00 -109.00 21.00 | 1.00 -73.00 30.00
-31.00 -108.00 20.00 | 1.00 -73.00 31.00
-31.00 -109.00 20.00 | 0.00 -74.00 30.00
-32.00 -109.00 21.00 | 0.00 -72.00 30.00
-32.00 -108.00 21.00 | 1.00 -72.00 30.00
-31.00 -109.00 20.00 | 1.00 -73.00 30.00
-31.00 -110.00 21.00 | 1.00 -73.00 30.00
-30.00 -108.00 20.00 | 1.00 -73.00 31.00
-31.00 -109.00 21.00 | 0.00 -72.00 30.00
-32.00 -109.00 21.00 | 0.00 -73.00 30.00
-31.00 -109.00 20.00 | 0.00 -73.00 30.00
-31.00 -108.00 20.00 | 0.00 -73.00 30.00
-31.00 -109.00 21.00 | 0.00 -72.00 30.00
-31.00 -109.00 20.00 | 1.00 -72.00 31.00
-31.00 -109.00 21.00 | -1.00 -73.00 30.00
-30.00 -108.00 20.00 | 0.00 -72.00 30.00
-32.00 -108.00 20.00 | 1.00 -72.00 31.00
-31.00 -109.00 21.00 | 0.00 -72.00 31.00
-31.00 -108.00 21.00 | 1.00 -72.00 30.00
-30.00 -108.00 21.00 | 1.00 -72.00 31.00
-32.00 -109.00 20.00 | 2.00 -72.00 31.00
